id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
6481,UKLL,large_airport,Lviv International Airport,498125.0,239561.0,1071.0,EU,UA,UA-46,Lviv,yes,UKLL,LWO,UKLL,,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"??????????? ???????? ""?????"""
6482,UKLN,medium_airport,Chernivtsi International Airport,4.82593e+16,2598080000000000.0,826.0,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,UKLN,,,https://en.wikipedia.org/wiki/Chernivtsi_International_Airport,
6483,UKLR,medium_airport,Rivne International Airport,5060710000000000.0,2.61416e+16,755.0,EU,UA,UA-19,Rivne,yes,UKLR,RWN,UKLR,,http://www.aeroport.rv.ua/,https://en.wikipedia.org/wiki/Rivne_International_Airport,"??????????? ???????? ""?????"""
6485,UKLU,large_airport,Uzhhorod International Airport,486343.0,22263399.0,383.0,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,UKLU,,,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"??????????? ???????? ""???????"""
32534,UKOH,medium_airport,Kherson International Airport,466758.0,32506401.0,148.0,EU,UA,UA-65,Kherson,yes,UKOH,KHE,UKOH,,http://airport.kherson.ua/,https://en.wikipedia.org/wiki/Kherson_International_Airport,
6486,UKON,medium_airport,Mykolaiv International Airport,47057899.0,319198.0,184.0,EU,UA,UA-48,Nikolayev,yes,UKON,NLV,UKON,,http://www.airport.nikolaev.ua/,https://en.wikipedia.org/wiki/Mykolaiv_Airport,"Nikolayev Airport, Nikolaev Airport, ???????? ????????"
6487,UKOO,medium_airport,Odessa International Airport,464268.0,306765.0,172.0,EU,UA,UA-51,Odessa,yes,UKOO,ODS,UKOO,,http://www.airport.od.ua/,https://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, ??????????? ???????? ?????"
6488,ULAA,medium_airport,Talagi Airport,6460030000000000.0,4071670000000000.0,62.0,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,ULAA,,,https://en.wikipedia.org/wiki/Talagi_Airport,"????????????, Archangel"
44768,ULAL,small_airport,Leshukonskoye Airport,648960000000.0,457230000000.0,220.0,EU,RU,RU-ARK,Leshukonskoye,yes,ULAL,LDG,ULAL,,,https://en.wikipedia.org/wiki/Leshukonskoye_Airport,"Leshukonskoe Airport, ???????? ???????????"
32040,ULAM,medium_airport,Naryan Mar Airport,67639999.0,53121899.0,36.0,EU,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,ULAM,,,https://en.wikipedia.org/wiki/Naryan-Mar_Airport,???????-???
42918,ULAS,small_airport,Solovki Airport,65029999.0,35733334.0,60.0,EU,RU,RU-ARK,Solovetsky Islands,yes,,CSH,ULAS,ULAS,,https://en.wikipedia.org/wiki/Solovki_Airport,"???????? ???????, ????"
31780,ULKK,medium_airport,Kotlas Airport,6.12358e+16,466975000000000.0,184.0,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,ULKK,,,https://en.wikipedia.org/wiki/Kotlas_Airport,???????? ??????
6489,ULLI,large_airport,Pulkovo Airport,59800301.0,30262501.0,78.0,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,ULLI,,https://pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"????????? ????????, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
6490,ULMM,medium_airport,Murmansk Airport,6878170000000000.0,3275080000000000.0,266.0,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,ULMM,,http://www.airport-murmansk.ru/,https://en.wikipedia.org/wiki/Murmansk_Airport,
30819,ULWC,medium_airport,Cherepovets Airport,59273601532.0,3.80158e+16,377.0,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,ULWC,,,https://en.wikipedia.org/wiki/Cherepovets_Airport,"????, ?????????"
6495,UMBB,medium_airport,Brest Airport,52108299.0,238981.0,468.0,EU,BY,BY-BR,Brest,yes,UMBB,BQT,UMBB,,,https://en.wikipedia.org/wiki/Brest_Airport,???????? ?????
6496,UMGG,medium_airport,Gomel Airport,5.2527e+16,3.10167e+16,472.0,EU,BY,BY-HO,Gomel,yes,UMGG,GME,UMGG,,http://www.gomelavia.com/,https://en.wikipedia.org/wiki/Gomel_Airport,
6501,UMMS,large_airport,Minsk National Airport,53888071.0,28039964.0,670.0,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,UMMS,,http://airport.by/en,https://en.wikipedia.org/wiki/Minsk_National_Airport,"??????????? ????????, Minsk 2 Airport"
6502,UMOO,medium_airport,Mogilev Airport,5.39549e+16,3009510000000000.0,637.0,EU,BY,BY-MA,Mogilev,yes,UMOO,MVQ,UMOO,,,https://en.wikipedia.org/wiki/Mogilev_Airport,
6507,UNNT,large_airport,Novosibirsk Tolmachevo Airport,55019756.0,82618675.0,365.0,EU,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,UNNT,,http://eng.tolmachevo.ru/,https://en.wikipedia.org/wiki/Tolmachevo_Airport,
32045,UNWW,medium_airport,Spichenkovo Airport,53811401.0,86877197.0,1024.0,EU,RU,RU-KEM,Novokuznetsk,yes,UNWW,NOZ,UNWW,,,https://en.wikipedia.org/wiki/Spichenkovo_Airport,
6511,URKA,medium_airport,Anapa Vityazevo Airport,45002102.0,37347301.0,174.0,EU,RU,RU-KDA,Krasnyi Kurgan,yes,URKA,AAQ,URKA,,https://www.aaqaero.ru/en/,https://en.wikipedia.org/wiki/Anapa_Airport,Vityazevo Airport
31522,URKG,medium_airport,Gelendzhik Airport,445821000000.0,380125000000.0,98.0,EU,RU,RU-KDA,Gelendzhik,yes,URKG,GDZ,URKG,,http://basel.aero/en/gelendjik/,https://en.wikipedia.org/wiki/Gelendzhik_Airport,???????? ?????????
42924,URMG,medium_airport,Grozny Airport,43388106.0,45699772.0,548.0,EU,RU,RU-CE,Grozny,yes,URMG,GRV,URMG,,,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny North, Grozny Severny, Grozny, ???????? ??????? ????????, ???????? ???????"
6515,URMN,medium_airport,Nalchik Airport,43512901.0,436366.0,1461.0,EU,RU,RU-KB,Nalchik,yes,URMN,NAL,URMN,,,https://en.wikipedia.org/wiki/Nalchik_Airport,"????, ???????"
6516,URMO,medium_airport,Vladikavkaz Beslan International Airport,43205101.0,44606602.0,1673.0,EU,RU,RU-SE,Beslan,yes,URMO,OGZ,URMO,,,https://en.wikipedia.org/wiki/Beslan_Airport,"Beslan Airport, ???????? ??????, ???????? ???????????"
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,4510920000000000.0,4211280000000000.0,1486.0,EU,RU,RU-STA,Stavropol,yes,URMT,STW,URMT,,,https://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport,
326363,URRP,large_airport,Platov International Airport,47493888.0,39924722.0,213.0,EU,RU,RU-ROS,Rostov-on-Don,yes,URRP,ROV,URRP,,,https://en.wikipedia.org/wiki/Platov_International_Airport,"????, ????????????? ???????? ??????"
44865,URRT,medium_airport,Taganrog Yuzhny Airport,471983333.0,388491667.0,117.0,EU,RU,RU-ROS,Taganrog,yes,URRT,TGK,URRT,,http://www.beriev.com/rus/airport.html,https://ru.wikipedia.org/wiki/????????-?????_(????????),"Taganrog South Airport, ???????? ???????? ?????"
6519,URSS,large_airport,Sochi International Airport,43449902.0,399566.0,89.0,EU,RU,RU-KDA,Sochi,yes,URSS,AER,URSS,,https://aer.aero/en,https://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, ????????????? ???????? ????"
6521,URWI,medium_airport,Elista Airport,463739000000000.0,4433090000000000.0,501.0,EU,RU,RU-KL,Elista,yes,URWI,ESL,URWI,,,https://en.wikipedia.org/wiki/Elista_Airport,
42944,USHN,medium_airport,Nyagan Airport,62110001.0,65614998.0,361.0,EU,RU,RU-KHM,Nyagan,yes,USHN,NYA,USHN,,,https://en.wikipedia.org/wiki/Nyagan_Airport,"????, ???????? ??????"
43692,USHQ,medium_airport,Beloyarskiy Airport,63686901.0,66698601.0,82.0,EU,RU,RU-KHM,,yes,USHQ,EYK,USHQ,,,https://en.wikipedia.org/wiki/Beloyarsk_Airport,"Beloyarsky Airport, ???????? ??????????, ????"
42945,USKK,medium_airport,Pobedilovo Airport,58503883.0,49347831.0,479.0,EU,RU,RU-KIR,Kirov,yes,USKK,KVX,USKK,,http://www.pobedilovo.com/,https://en.wikipedia.org/wiki/Pobedilovo_Airport,???????? ??????????
31761,UUBA,medium_airport,Kostroma Sokerkino Airport,57796902.0,41019402.0,446.0,EU,RU,RU-KOS,Kostroma,yes,UUBA,KMW,UUBA,,http://www.kmtn.ru/~koao/,https://en.wikipedia.org/wiki/Kostroma_Airport,???????? ???????? ?????????
31690,UUBI,medium_airport,Ivanovo South Airport,5693940000000000.0,4.09408e+16,410.0,EU,RU,RU-IVA,Ivanovo,yes,UUBI,IWA,UUBI,,,https://en.wikipedia.org/wiki/Ivanovo_Yuzhny_Airport,"Ivanovo Yuzhniy Airport, Ivanovo Yuzhny Airport, ???????? ??????? ?????"
32241,UUBK,medium_airport,Staroselye Airport,58104198.0,38929401.0,423.0,EU,RU,RU-YAR,Rybinsk,yes,UUBK,RYB,UUBK,,,https://en.wikipedia.org/wiki/Staroselye_Airport,"???????? ??????????, ????"
26393,UUBP,medium_airport,Bryansk Airport,53214199.0,34176399.0,663.0,EU,RU,RU-BRY,Bryansk,yes,UUBP,BZK,UUBP,,http://www.airport.bryansk.ru/,https://en.wikipedia.org/wiki/Bryansk_International_Airport,"???????? ??????, ????"
42967,UUBW,large_airport,Zhukovsky International Airport,55553299.0,38150002.0,377.0,EU,RU,RU-MOS,Moscow,yes,UUBW,ZIA,UUBW,,http://zia.aero/,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport,"???????? ?????????, Zhukovsky Air Base, Gromov Flight Research Institute, ?????-????????????????? ???????? ????? ?. ?. ???????, ???"
26394,UUDD,large_airport,Domodedovo International Airport,55408798.0,379063.0,588.0,EU,RU,RU-MOS,Moscow,yes,UUDD,DME,UUDD,,http://www.domodedovo.ru/en/,https://en.wikipedia.org/wiki/Domodedovo_International_Airport,"MOW, ???????? ???????????"
26396,UUEE,large_airport,Sheremetyevo International Airport,55972599.0,374146.0,622.0,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,UUEE,,http://svo.aero/en/,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,"MOW, ????????????? ???????? ???????????, svo, sheremetyevo, moscow"
26398,UUOB,medium_airport,Belgorod International Airport,50643800000000.0,365901000000000.0,735.0,EU,RU,RU-BEL,Belgorod,yes,UUOB,EGO,UUOB,,,https://en.wikipedia.org/wiki/Belgorod_Airport,
26399,UUOK,medium_airport,Kursk East Airport,517506000000000.0,3629560000000000.0,686.0,EU,RU,RU-KRS,Kursk,yes,UUOK,URS,UUOK,,,https://en.wikipedia.org/wiki/Kursk_Vostochny_Airport,Kursk Vostochny Airport
31846,UUOL,medium_airport,Lipetsk Airport,5270280000000000.0,3953780000000000.0,584.0,EU,RU,RU-LIP,Lipetsk,yes,UUOL,LPK,UUOL,,,https://en.wikipedia.org/wiki/Lipetsk_Airport,
26400,UUOO,medium_airport,Voronezh International Airport,5181420000000000.0,3922960000000000.0,514.0,EU,RU,RU-VOR,Voronezh,yes,UUOO,VOZ,UUOO,,,https://en.wikipedia.org/wiki/Voronezh_International_Airport,"Chertovitskoye Airport, Chertovitskoe Airport, ???????? ???????, ???????? ???????????"
26401,UUWW,large_airport,Vnukovo International Airport,55591499.0,37261501.0,685.0,EU,RU,RU-MOW,Moscow,yes,UUWW,VKO,UUWW,,https://vnukovo.ru/en/,https://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, ????????????? ???????? ???????"
32154,UUYP,medium_airport,Pechora Airport,65121101.0,57130798.0,98.0,EU,RU,RU-KO,Pechora,yes,UUYP,PEX,UUYP,,,https://en.wikipedia.org/wiki/Pechora_Airport,
26402,UUYY,medium_airport,Syktyvkar Airport,6164700000000000.0,5084510000000000.0,342.0,EU,RU,RU-KO,Syktyvkar,yes,UUYY,SCW,UUYY,,,https://en.wikipedia.org/wiki/Syktyvkar_Airport,
32155,UWPP,medium_airport,Penza Airport,5.31106e+16,4502110000000000.0,614.0,EU,RU,RU-PNZ,Penza,yes,UWPP,PEZ,UWPP,,,https://en.wikipedia.org/wiki/Penza_Airport,Penza South
26411,UWUU,large_airport,Ufa International Airport,54557500000000.0,55874400000000.0,449.0,EU,RU,RU-BA,Ufa,yes,UWUU,UFA,UWUU,,http://www.airportufa.ru/en/,https://en.wikipedia.org/wiki/Ufa_International_Airport,????????????? ???????? ???
26412,UWWW,large_airport,Kurumoch International Airport,53504902.0,50164299.0,477.0,EU,RU,RU-SAM,Samara,yes,UWWW,KUF,UWWW,,https://kuf.aero/en/,https://en.wikipedia.org/wiki/Kurumoch_International_Airport,
