route_origin,route_destination,search_date,departure_time,arrival_time,legs
Lille,Antwerpen,22.01.2026,07:04,08:36,"[[""Lille Europe"", [null, ""07:04""]], [""Bruxelles Midi"", [null, ""07:39""]], [""Bruxelles Midi"", [null, ""07:50""]], [""Bruxelles-Central"", [""07:54"", ""07:55""]], [""Bruxelles-Nord"", [""07:59"", ""08:03""]], [""Mechelen"", [""08:17"", ""08:19""]], [""Antwerpen-Berchem"", [""08:31"", ""08:32""]], [""Antwerpen Centraal"", [""08:36"", null]]]"
Lille,Antwerpen,22.01.2026,07:09,09:23,"[[""Lille Flandres"", [null, ""07:09""]], [""Croix-Wasquehal"", [""07:16"", ""07:17""]], [""Croix-l'Allumette"", [""07:19"", ""07:20""]], [""Roubaix"", [""07:22"", ""07:23""]], [""Tourcoing"", [""07:26"", ""07:27""]], [""Mouscron"", [""07:33"", ""07:36""]], [""Kortrijk"", [""07:45"", ""07:59""]], [""Waregem"", [""08:08"", ""08:09""]], [""Gent St Pieters"", [""08:24"", ""08:27""]], [""Gent-Dampoort"", [""08:35"", ""08:36""]], [""Lokeren"", [""08:48"", ""08:49""]], [""Sint-Niklaas"", [""08:58"", ""09:00""]], [""Antwerpen-Berchem"", [""09:17"", ""09:19""]], [""Antwerpen Centraal"", [""09:23"", null]]]"
Lille,Antwerpen,22.01.2026,08:09,10:23,"[[""Lille Flandres"", [null, ""08:09""]], [""Croix-Wasquehal"", [""08:16"", ""08:17""]], [""Croix-l'Allumette"", [""08:19"", ""08:20""]], [""Roubaix"", [""08:22"", ""08:23""]], [""Tourcoing"", [""08:26"", ""08:27""]], [""Mouscron"", [""08:33"", ""08:36""]], [""Kortrijk"", [""08:45"", ""08:59""]], [""Waregem"", [""09:08"", ""09:09""]], [""Gent St Pieters"", [""09:24"", ""09:27""]], [""Gent-Dampoort"", [""09:35"", ""09:36""]], [""Lokeren"", [""09:48"", ""09:49""]], [""Sint-Niklaas"", [""09:58"", ""10:00""]], [""Antwerpen-Berchem"", [""10:17"", ""10:19""]], [""Antwerpen Centraal"", [""10:23"", null]]]"
Lille,Antwerpen,22.01.2026,09:09,11:23,"[[""Lille Flandres"", [null, ""09:09""]], [""Roubaix"", [""09:18"", ""09:19""]], [""Tourcoing"", [""09:23"", ""09:24""]], [""Mouscron"", [""09:29"", ""09:36""]], [""Kortrijk"", [""09:45"", ""09:59""]], [""Waregem"", [""10:08"", ""10:09""]], [""Gent St Pieters"", [""10:24"", ""10:27""]], [""Gent-Dampoort"", [""10:35"", ""10:36""]], [""Lokeren"", [""10:48"", ""10:49""]], [""Sint-Niklaas"", [""10:58"", ""11:00""]], [""Antwerpen-Berchem"", [""11:17"", ""11:19""]], [""Antwerpen Centraal"", [""11:23"", null]]]"
Lille,Antwerpen,22.01.2026,09:10,10:53,"[[""Lille Europe"", [null, ""09:10""]], [""Bruxelles Midi"", [null, ""09:44""]], [""Bruxelles Midi"", [null, ""09:56""]], [""Bruxelles-Central"", [""10:00"", ""10:01""]], [""Bruxelles-Nord"", [""10:05"", ""10:08""]], [""Vilvoorde"", [""10:16"", ""10:18""]], [""Mechelen"", [""10:26"", ""10:29""]], [""Mechelen-Nekkerspoel"", [""10:32"", ""10:33""]], [""Mortsel-Oude-God"", [""10:42"", ""10:43""]], [""Antwerpen-Berchem"", [""10:47"", ""10:49""]], [""Antwerpen Centraal"", [""10:53"", null]]]"
Lille,Antwerpen,22.01.2026,10:09,12:23,"[[""Lille Flandres"", [null, ""10:09""]], [""Roubaix"", [""10:18"", ""10:19""]], [""Tourcoing"", [""10:23"", ""10:24""]], [""Mouscron"", [""10:29"", ""10:36""]], [""Kortrijk"", [""10:45"", ""10:59""]], [""Waregem"", [""11:08"", ""11:09""]], [""Gent St Pieters"", [""11:24"", ""11:27""]], [""Gent-Dampoort"", [""11:35"", ""11:36""]], [""Lokeren"", [""11:48"", ""11:49""]], [""Sint-Niklaas"", [""11:58"", ""12:00""]], [""Antwerpen-Berchem"", [""12:17"", ""12:19""]], [""Antwerpen Centraal"", [""12:23"", null]]]"
Lille,Antwerpen,22.01.2026,10:26,12:06,"[[""Lille Europe"", [null, ""10:26""]], [""Bruxelles Midi"", [null, ""11:01""]], [""Bruxelles Midi"", [null, ""11:20""]], [""Bruxelles-Central"", [""11:24"", ""11:25""]], [""Bruxelles-Nord"", [""11:29"", ""11:33""]], [""Mechelen"", [""11:47"", ""11:49""]], [""Antwerpen-Berchem"", [""12:01"", ""12:02""]], [""Antwerpen Centraal"", [""12:06"", null]]]"
Lille,Antwerpen,22.01.2026,11:09,13:23,"[[""Lille Flandres"", [null, ""11:09""]], [""Roubaix"", [""11:18"", ""11:19""]], [""Tourcoing"", [""11:23"", ""11:24""]], [""Mouscron"", [""11:29"", ""11:36""]], [""Kortrijk"", [""11:45"", ""11:59""]], [""Waregem"", [""12:08"", ""12:09""]], [""Gent St Pieters"", [""12:24"", ""12:27""]], [""Gent-Dampoort"", [""12:35"", ""12:36""]], [""Lokeren"", [""12:48"", ""12:49""]], [""Sint-Niklaas"", [""12:58"", ""13:00""]], [""Antwerpen-Berchem"", [""13:17"", ""13:19""]], [""Antwerpen Centraal"", [""13:23"", null]]]"
Lille,Antwerpen,22.01.2026,11:27,12:57,"[[""Lille Europe Eurostar"", [null, ""11:27""]], [""Bruxelles-Midi Eurostar"", [null, ""12:05""]], [""Bruxelles Midi"", [null, ""12:22""]], [""Antwerpen Centraal"", [""12:57"", null]]]"
Lille,Antwerpen,22.01.2026,11:52,13:36,"[[""Lille Europe"", [null, ""11:52""]], [""Bruxelles Midi"", [null, ""12:26""]], [""Bruxelles Midi"", [null, ""12:50""]], [""Bruxelles-Central"", [""12:54"", ""12:55""]], [""Bruxelles-Nord"", [""12:59"", ""13:03""]], [""Mechelen"", [""13:17"", ""13:19""]], [""Antwerpen-Berchem"", [""13:31"", ""13:32""]], [""Antwerpen Centraal"", [""13:36"", null]]]"
Lille,Antwerpen,22.01.2026,12:09,14:23,"[[""Lille Flandres"", [null, ""12:09""]], [""Roubaix"", [""12:18"", ""12:19""]], [""Tourcoing"", [""12:23"", ""12:24""]], [""Mouscron"", [""12:29"", ""12:36""]], [""Kortrijk"", [""12:45"", ""12:59""]], [""Waregem"", [""13:08"", ""13:09""]], [""Gent St Pieters"", [""13:24"", ""13:27""]], [""Gent-Dampoort"", [""13:35"", ""13:36""]], [""Lokeren"", [""13:48"", ""13:49""]], [""Sint-Niklaas"", [""13:58"", ""14:00""]], [""Antwerpen-Berchem"", [""14:17"", ""14:19""]], [""Antwerpen Centraal"", [""14:23"", null]]]"
Lille,Antwerpen,22.01.2026,13:09,15:23,"[[""Lille Flandres"", [null, ""13:09""]], [""Roubaix"", [""13:18"", ""13:19""]], [""Tourcoing"", [""13:23"", ""13:24""]], [""Mouscron"", [""13:29"", ""13:36""]], [""Kortrijk"", [""13:45"", ""13:59""]], [""Waregem"", [""14:08"", ""14:09""]], [""Gent St Pieters"", [""14:24"", ""14:27""]], [""Gent-Dampoort"", [""14:35"", ""14:36""]], [""Lokeren"", [""14:48"", ""14:49""]], [""Sint-Niklaas"", [""14:58"", ""15:00""]], [""Antwerpen-Berchem"", [""15:17"", ""15:19""]], [""Antwerpen Centraal"", [""15:23"", null]]]"
Lille,Antwerpen,22.01.2026,13:30,15:36,"[[""Lille Europe Eurostar"", [null, ""13:30""]], [""Bruxelles-Midi Eurostar"", [null, ""14:05""]], [""Bruxelles Midi"", [null, ""14:50""]], [""Bruxelles-Central"", [""14:54"", ""14:55""]], [""Bruxelles-Nord"", [""14:59"", ""15:03""]], [""Mechelen"", [""15:17"", ""15:19""]], [""Antwerpen-Berchem"", [""15:31"", ""15:32""]], [""Antwerpen Centraal"", [""15:36"", null]]]"
Lille,Antwerpen,22.01.2026,14:09,16:23,"[[""Lille Flandres"", [null, ""14:09""]], [""Roubaix"", [""14:18"", ""14:19""]], [""Tourcoing"", [""14:22"", ""14:23""]], [""Mouscron"", [""14:30"", ""14:36""]], [""Kortrijk"", [""14:45"", ""14:58""]], [""Waregem"", [""15:07"", ""15:09""]], [""Gent St Pieters"", [""15:24"", ""15:27""]], [""Gent-Dampoort"", [""15:35"", ""15:36""]], [""Lokeren"", [""15:48"", ""15:49""]], [""Sint-Niklaas"", [""15:58"", ""16:00""]], [""Antwerpen-Berchem"", [""16:17"", ""16:19""]], [""Antwerpen Centraal"", [""16:23"", null]]]"
Lille,Antwerpen,22.01.2026,14:52,16:27,"[[""Lille Europe"", [null, ""14:52""]], [""Bruxelles Midi"", [null, ""15:26""]], [""Bruxelles Midi"", [null, ""15:53""]], [""Antwerpen Centraal"", [""16:27"", null]]]"
Lille,Antwerpen,22.01.2026,15:30,17:36,"[[""Lille Europe Eurostar"", [null, ""15:30""]], [""Bruxelles-Midi Eurostar"", [null, ""16:06""]], [""Bruxelles Midi"", [null, ""16:48""]], [""Bruxelles-Central"", [""16:52"", ""16:53""]], [""Bruxelles-Nord"", [""16:57"", ""17:03""]], [""Mechelen"", [""17:17"", ""17:19""]], [""Antwerpen-Berchem"", [""17:31"", ""17:32""]], [""Antwerpen Centraal"", [""17:36"", null]]]"
Lille,Antwerpen,22.01.2026,16:09,18:23,"[[""Lille Flandres"", [null, ""16:09""]], [""Roubaix"", [""16:18"", ""16:19""]], [""Tourcoing"", [""16:23"", ""16:24""]], [""Mouscron"", [""16:29"", ""16:36""]], [""Kortrijk"", [""16:45"", ""16:59""]], [""Waregem"", [""17:08"", ""17:09""]], [""Gent St Pieters"", [""17:24"", ""17:27""]], [""Gent-Dampoort"", [""17:34"", ""17:35""]], [""Lokeren"", [""17:47"", ""17:49""]], [""Sint-Niklaas"", [""17:58"", ""18:00""]], [""Antwerpen-Berchem"", [""18:17"", ""18:19""]], [""Antwerpen Centraal"", [""18:23"", null]]]"
Lille,Antwerpen,22.01.2026,17:09,18:36,"[[""Lille Europe"", [null, ""17:09""]], [""Bruxelles Midi"", [null, ""17:43""]], [""Bruxelles Midi"", [null, ""17:50""]], [""Bruxelles-Central"", [""17:54"", ""17:55""]], [""Bruxelles-Nord"", [""17:59"", ""18:03""]], [""Mechelen"", [""18:17"", ""18:19""]], [""Antwerpen-Berchem"", [""18:31"", ""18:32""]], [""Antwerpen Centraal"", [""18:36"", null]]]"
Lille,Antwerpen,22.01.2026,17:09,19:23,"[[""Lille Flandres"", [null, ""17:09""]], [""Croix-Wasquehal"", [""17:16"", ""17:17""]], [""Croix-l'Allumette"", [""17:19"", ""17:20""]], [""Roubaix"", [""17:22"", ""17:23""]], [""Tourcoing"", [""17:26"", ""17:27""]], [""Mouscron"", [""17:33"", ""17:36""]], [""Kortrijk"", [""17:45"", ""17:59""]], [""Waregem"", [""18:08"", ""18:09""]], [""Gent St Pieters"", [""18:24"", ""18:27""]], [""Gent-Dampoort"", [""18:35"", ""18:36""]], [""Lokeren"", [""18:48"", ""18:49""]], [""Sint-Niklaas"", [""18:58"", ""19:00""]], [""Antwerpen-Berchem"", [""19:17"", ""19:19""]], [""Antwerpen Centraal"", [""19:23"", null]]]"
Lille,Antwerpen,22.01.2026,17:30,19:27,"[[""Lille Europe Eurostar"", [null, ""17:30""]], [""Bruxelles-Midi Eurostar"", [null, ""18:05""]], [""Bruxelles Midi"", [null, ""18:53""]], [""Antwerpen Centraal"", [""19:27"", null]]]"
Lille,Antwerpen,22.01.2026,18:09,20:23,"[[""Lille Flandres"", [null, ""18:09""]], [""Croix-Wasquehal"", [""18:16"", ""18:17""]], [""Croix-l'Allumette"", [""18:19"", ""18:20""]], [""Roubaix"", [""18:21"", ""18:22""]], [""Tourcoing"", [""18:26"", ""18:27""]], [""Mouscron"", [""18:32"", ""18:36""]], [""Kortrijk"", [""18:45"", ""18:59""]], [""Waregem"", [""19:08"", ""19:09""]], [""Gent St Pieters"", [""19:24"", ""19:27""]], [""Gent-Dampoort"", [""19:35"", ""19:36""]], [""Lokeren"", [""19:48"", ""19:49""]], [""Sint-Niklaas"", [""19:58"", ""20:00""]], [""Antwerpen-Berchem"", [""20:17"", ""20:19""]], [""Antwerpen Centraal"", [""20:23"", null]]]"
Lille,Antwerpen,22.01.2026,19:09,21:23,"[[""Lille Flandres"", [null, ""19:09""]], [""Roubaix"", [""19:18"", ""19:19""]], [""Tourcoing"", [""19:23"", ""19:24""]], [""Mouscron"", [""19:29"", ""19:36""]], [""Kortrijk"", [""19:45"", ""19:59""]], [""Waregem"", [""20:08"", ""20:09""]], [""Gent St Pieters"", [""20:24"", ""20:27""]], [""Gent-Dampoort"", [""20:35"", ""20:36""]], [""Lokeren"", [""20:48"", ""20:49""]], [""Sint-Niklaas"", [""20:58"", ""21:00""]], [""Antwerpen-Berchem"", [""21:17"", ""21:19""]], [""Antwerpen Centraal"", [""21:23"", null]]]"
Lille,Antwerpen,22.01.2026,20:09,22:23,"[[""Lille Flandres"", [null, ""20:09""]], [""Roubaix"", [""20:18"", ""20:19""]], [""Tourcoing"", [""20:23"", ""20:24""]], [""Mouscron"", [""20:29"", ""20:36""]], [""Kortrijk"", [""20:45"", ""20:59""]], [""Waregem"", [""21:08"", ""21:09""]], [""Gent St Pieters"", [""21:24"", ""21:27""]], [""Gent-Dampoort"", [""21:35"", ""21:36""]], [""Lokeren"", [""21:48"", ""21:49""]], [""Sint-Niklaas"", [""21:58"", ""22:00""]], [""Antwerpen-Berchem"", [""22:17"", ""22:19""]], [""Antwerpen Centraal"", [""22:23"", null]]]"
Lille,Antwerpen,22.01.2026,20:10,21:36,"[[""Lille Europe"", [null, ""20:10""]], [""Bruxelles Midi"", [null, ""20:43""]], [""Bruxelles Midi"", [null, ""20:50""]], [""Bruxelles-Central"", [""20:54"", ""20:55""]], [""Bruxelles-Nord"", [""20:59"", ""21:03""]], [""Mechelen"", [""21:17"", ""21:19""]], [""Antwerpen-Berchem"", [""21:31"", ""21:32""]], [""Antwerpen Centraal"", [""21:36"", null]]]"
Lille,Antwerpen,22.01.2026,20:27,22:06,"[[""Lille Europe"", [null, ""20:27""]], [""Bruxelles Midi"", [null, ""21:01""]], [""Bruxelles Midi"", [null, ""21:20""]], [""Bruxelles-Central"", [""21:24"", ""21:25""]], [""Bruxelles-Nord"", [""21:29"", ""21:33""]], [""Mechelen"", [""21:47"", ""21:49""]], [""Antwerpen-Berchem"", [""22:01"", ""22:02""]], [""Antwerpen Centraal"", [""22:06"", null]]]"
Lille,Antwerpen,22.01.2026,20:31,22:27,"[[""Lille Europe Eurostar"", [null, ""20:31""]], [""Bruxelles-Midi Eurostar"", [null, ""21:09""]], [""Bruxelles Midi"", [null, ""21:53""]], [""Antwerpen Centraal"", [""22:27"", null]]]"
Lille,Antwerpen,22.01.2026,21:09,23:23,"[[""Lille Flandres"", [null, ""21:09""]], [""Roubaix"", [""21:18"", ""21:19""]], [""Tourcoing"", [""21:23"", ""21:24""]], [""Mouscron"", [""21:29"", ""21:36""]], [""Kortrijk"", [""21:45"", ""21:59""]], [""Waregem"", [""22:08"", ""22:09""]], [""Gent St Pieters"", [""22:24"", ""22:27""]], [""Gent-Dampoort"", [""22:35"", ""22:36""]], [""Lokeren"", [""22:48"", ""22:49""]], [""Sint-Niklaas"", [""22:58"", ""23:00""]], [""Antwerpen-Berchem"", [""23:17"", ""23:19""]], [""Antwerpen Centraal"", [""23:23"", null]]]"
Lille,Antwerpen,22.01.2026,22:09,23:41,"[[""Lille Europe"", [null, ""22:09""]], [""Bruxelles Midi"", [null, ""22:43""]], [""Bruxelles Midi"", [null, ""22:50""]], [""Bruxelles-Central"", [""22:54"", ""22:55""]], [""Bruxelles-Nord"", [""22:59"", ""23:03""]], [""Mechelen"", [""23:19"", ""23:21""]], [""Antwerpen-Berchem"", [""23:36"", ""23:37""]], [""Antwerpen Centraal"", [""23:41"", null]]]"
Lille,Antwerpen,22.01.2026,22:09,00:22,"[[""Antwerpen-Berchem"", [""00:17"", ""00:18""]], [""Antwerpen Centraal"", [""00:22"", null]], [""Lille Flandres"", [null, ""22:09""]], [""Roubaix"", [""22:18"", ""22:19""]], [""Tourcoing"", [""22:23"", ""22:24""]], [""Mouscron"", [""22:29"", ""22:36""]], [""Kortrijk"", [""22:45"", ""22:59""]], [""Waregem"", [""23:08"", ""23:09""]], [""Gent St Pieters"", [""23:24"", ""23:27""]], [""Gent-Dampoort"", [""23:35"", ""23:36""]], [""Lokeren"", [""23:48"", ""23:49""]], [""Sint-Niklaas"", [""23:58"", ""00:00""]]]"
Antwerpen,Lille,22.01.2026,04:35,06:51,"[[""Antwerpen Centraal"", [null, ""04:35""]], [""Antwerpen-Berchem"", [""04:39"", ""04:40""]], [""Sint-Niklaas"", [""04:58"", ""05:00""]], [""Lokeren"", [""05:09"", ""05:10""]], [""Gent-Dampoort"", [""05:22"", ""05:24""]], [""Gent St Pieters"", [""05:32"", ""05:36""]], [""Waregem"", [""05:51"", ""05:52""]], [""Kortrijk"", [null, ""06:01""]], [""Kortrijk"", [null, ""06:14""]], [""Mouscron"", [""06:24"", ""06:30""]], [""Tourcoing"", [""06:36"", ""06:37""]], [""Roubaix"", [""06:40"", ""06:41""]], [""Lille Flandres"", [""06:51"", null]]]"
Antwerpen,Lille,22.01.2026,05:05,07:12,"[[""Antwerpen Centraal"", [null, ""05:05""]], [""Antwerpen-Berchem"", [""05:09"", ""05:11""]], [""Mortsel-Oude-God"", [""05:15"", ""05:16""]], [""Mechelen-Nekkerspoel"", [""05:25"", ""05:26""]], [""Mechelen"", [""05:30"", ""05:33""]], [""Vilvoorde"", [""05:42"", ""05:43""]], [""Bruxelles-Nord"", [""05:51"", ""05:54""]], [""Bruxelles-Central"", [""05:58"", ""05:59""]], [""Bruxelles Midi"", [null, ""06:03""]], [""Bruxelles Midi"", [null, ""06:27""]], [""Lille Europe"", [""07:12"", null]]]"
Antwerpen,Lille,22.01.2026,05:36,07:51,"[[""Antwerpen Centraal"", [null, ""05:36""]], [""Antwerpen-Berchem"", [""05:40"", ""05:42""]], [""Sint-Niklaas"", [""05:58"", ""06:00""]], [""Lokeren"", [""06:09"", ""06:10""]], [""Gent-Dampoort"", [""06:22"", ""06:24""]], [""Gent St Pieters"", [""06:32"", ""06:36""]], [""Waregem"", [""06:51"", ""06:52""]], [""Kortrijk"", [""07:01"", ""07:14""]], [""Mouscron"", [""07:24"", ""07:27""]], [""Tourcoing"", [""07:32"", ""07:33""]], [""Roubaix"", [""07:36"", ""07:37""]], [""Croix-l'Allumette"", [""07:39"", ""07:40""]], [""Croix-Wasquehal"", [""07:42"", ""07:43""]], [""Lille Flandres"", [""07:51"", null]]]"
Antwerpen,Lille,22.01.2026,06:05,07:51,"[[""Antwerpen Centraal"", [null, ""06:05""]], [""Antwerpen-Berchem"", [""06:09"", ""06:11""]], [""Mortsel-Oude-God"", [""06:15"", ""06:16""]], [""Mechelen-Nekkerspoel"", [""06:25"", ""06:26""]], [""Mechelen"", [""06:30"", ""06:33""]], [""Vilvoorde"", [""06:42"", ""06:43""]], [""Bruxelles-Nord"", [""06:51"", ""06:54""]], [""Bruxelles-Central"", [""06:58"", ""06:59""]], [""Bruxelles Midi"", [null, ""07:03""]], [""Bruxelles Midi"", [null, ""07:17""]], [""Lille Europe"", [""07:51"", null]]]"
Antwerpen,Lille,22.01.2026,06:36,08:51,"[[""Antwerpen Centraal"", [null, ""06:36""]], [""Antwerpen-Berchem"", [""06:40"", ""06:42""]], [""Sint-Niklaas"", [""06:58"", ""07:00""]], [""Lokeren"", [""07:09"", ""07:10""]], [""Gent-Dampoort"", [""07:22"", ""07:24""]], [""Gent St Pieters"", [""07:33"", ""07:36""]], [""Waregem"", [""07:51"", ""07:52""]], [""Kortrijk"", [""08:01"", ""08:14""]], [""Mouscron"", [""08:24"", ""08:27""]], [""Tourcoing"", [""08:32"", ""08:33""]], [""Roubaix"", [""08:36"", ""08:37""]], [""Croix-l'Allumette"", [""08:39"", ""08:40""]], [""Croix-Wasquehal"", [""08:42"", ""08:43""]], [""Lille Flandres"", [""08:51"", null]]]"
Antwerpen,Lille,22.01.2026,06:54,08:39,"[[""Antwerpen Centraal"", [null, ""06:54""]], [""Antwerpen-Berchem"", [""06:58"", ""06:59""]], [""Mechelen"", [""07:12"", ""07:14""]], [""Bruxelles-Nord"", [""07:29"", ""07:32""]], [""Bruxelles-Central"", [""07:36"", ""07:37""]], [""Bruxelles Midi"", [null, ""07:41""]], [""Bruxelles Midi"", [null, ""08:05""]], [""Lille Europe"", [""08:39"", null]]]"
Antwerpen,Lille,22.01.2026,07:36,09:51,"[[""Antwerpen Centraal"", [null, ""07:36""]], [""Antwerpen-Berchem"", [""07:40"", ""07:42""]], [""Sint-Niklaas"", [""07:58"", ""08:00""]], [""Lokeren"", [""08:09"", ""08:10""]], [""Gent-Dampoort"", [""08:22"", ""08:24""]], [""Gent St Pieters"", [""08:32"", ""08:36""]], [""Waregem"", [""08:51"", ""08:52""]], [""Kortrijk"", [""09:01"", ""09:14""]], [""Mouscron"", [""09:24"", ""09:30""]], [""Tourcoing"", [""09:36"", ""09:37""]], [""Roubaix"", [""09:40"", ""09:41""]], [""Lille Flandres"", [""09:51"", null]]]"
Antwerpen,Lille,22.01.2026,09:05,10:51,"[[""Antwerpen Centraal"", [null, ""09:05""]], [""Antwerpen-Berchem"", [""09:09"", ""09:11""]], [""Mortsel-Oude-God"", [""09:15"", ""09:16""]], [""Mechelen-Nekkerspoel"", [""09:25"", ""09:26""]], [""Mechelen"", [""09:30"", ""09:33""]], [""Vilvoorde"", [""09:42"", ""09:43""]], [""Bruxelles-Nord"", [""09:51"", ""09:55""]], [""Bruxelles-Central"", [""09:59"", ""10:00""]], [""Bruxelles Midi"", [null, ""10:04""]], [""Bruxelles Midi"", [null, ""10:17""]], [""Lille Europe"", [""10:51"", null]]]"
Antwerpen,Lille,22.01.2026,09:36,11:51,"[[""Antwerpen Centraal"", [null, ""09:36""]], [""Antwerpen-Berchem"", [""09:40"", ""09:42""]], [""Sint-Niklaas"", [""09:58"", ""10:00""]], [""Lokeren"", [""10:09"", ""10:10""]], [""Gent-Dampoort"", [""10:22"", ""10:24""]], [""Gent St Pieters"", [""10:32"", ""10:36""]], [""Waregem"", [""10:51"", ""10:52""]], [""Kortrijk"", [""11:01"", ""11:14""]], [""Mouscron"", [""11:24"", ""11:30""]], [""Tourcoing"", [""11:36"", ""11:37""]], [""Roubaix"", [""11:40"", ""11:41""]], [""Lille Flandres"", [""11:51"", null]]]"
Antwerpen,Lille,22.01.2026,10:36,12:51,"[[""Antwerpen Centraal"", [null, ""10:36""]], [""Antwerpen-Berchem"", [""10:40"", ""10:42""]], [""Sint-Niklaas"", [""10:58"", ""11:00""]], [""Lokeren"", [""11:09"", ""11:10""]], [""Gent-Dampoort"", [""11:22"", ""11:24""]], [""Gent St Pieters"", [""11:32"", ""11:36""]], [""Waregem"", [""11:51"", ""11:52""]], [""Kortrijk"", [""12:01"", ""12:14""]], [""Mouscron"", [""12:24"", ""12:30""]], [""Tourcoing"", [""12:36"", ""12:37""]], [""Roubaix"", [""12:40"", ""12:41""]], [""Lille Flandres"", [""12:51"", null]]]"
Antwerpen,Lille,22.01.2026,11:36,13:51,"[[""Antwerpen Centraal"", [null, ""11:36""]], [""Antwerpen-Berchem"", [""11:40"", ""11:42""]], [""Sint-Niklaas"", [""11:58"", ""12:00""]], [""Lokeren"", [""12:09"", ""12:10""]], [""Gent-Dampoort"", [""12:22"", ""12:24""]], [""Gent St Pieters"", [""12:32"", ""12:36""]], [""Waregem"", [""12:51"", ""12:52""]], [""Kortrijk"", [""13:01"", ""13:14""]], [""Mouscron"", [""13:24"", ""13:27""]], [""Tourcoing"", [""13:32"", ""13:33""]], [""Roubaix"", [""13:36"", ""13:37""]], [""Croix-l'Allumette"", [""13:39"", ""13:40""]], [""Croix-Wasquehal"", [""13:42"", ""13:43""]], [""Lille Flandres"", [""13:51"", null]]]"
Antwerpen,Lille,22.01.2026,11:54,13:43,"[[""Antwerpen Centraal"", [null, ""11:54""]], [""Antwerpen-Berchem"", [""11:58"", ""11:59""]], [""Mechelen"", [""12:12"", ""12:14""]], [""Bruxelles-Nord"", [""12:29"", ""12:32""]], [""Bruxelles-Central"", [""12:36"", ""12:37""]], [""Bruxelles Midi"", [null, ""12:41""]], [""Bruxelles Midi"", [null, ""13:07""]], [""Lille Europe"", [""13:43"", null]]]"
Antwerpen,Lille,22.01.2026,12:36,14:51,"[[""Antwerpen Centraal"", [null, ""12:36""]], [""Antwerpen-Berchem"", [""12:40"", ""12:42""]], [""Sint-Niklaas"", [""12:58"", ""13:00""]], [""Lokeren"", [""13:09"", ""13:10""]], [""Gent-Dampoort"", [""13:22"", ""13:24""]], [""Gent St Pieters"", [""13:32"", ""13:36""]], [""Waregem"", [""13:51"", ""13:52""]], [""Kortrijk"", [""14:01"", ""14:14""]], [""Mouscron"", [""14:24"", ""14:30""]], [""Tourcoing"", [""14:36"", ""14:37""]], [""Roubaix"", [""14:40"", ""14:41""]], [""Lille Flandres"", [""14:51"", null]]]"
Antwerpen,Lille,22.01.2026,13:25,15:35,"[[""Antwerpen Centraal"", [null, ""13:25""]], [""Antwerpen-Berchem"", [""13:29"", ""13:30""]], [""Mechelen"", [""13:42"", ""13:45""]], [""Bruxelles-Nord"", [""14:00"", ""14:02""]], [""Bruxelles-Central"", [""14:06"", ""14:07""]], [""Bruxelles Midi"", [null, ""14:11""]], [""Bruxelles Midi"", [null, ""15:00""]], [""Lille Europe"", [""15:35"", null]]]"
Antwerpen,Lille,22.01.2026,13:36,15:51,"[[""Antwerpen Centraal"", [null, ""13:36""]], [""Antwerpen-Berchem"", [""13:40"", ""13:42""]], [""Sint-Niklaas"", [""13:58"", ""14:00""]], [""Lokeren"", [""14:09"", ""14:10""]], [""Gent-Dampoort"", [""14:22"", ""14:24""]], [""Gent St Pieters"", [""14:32"", ""14:36""]], [""Waregem"", [""14:51"", ""14:52""]], [""Kortrijk"", [""15:01"", ""15:14""]], [""Mouscron"", [""15:24"", ""15:30""]], [""Tourcoing"", [""15:36"", ""15:37""]], [""Roubaix"", [""15:40"", ""15:41""]], [""Lille Flandres"", [""15:51"", null]]]"
Antwerpen,Lille,22.01.2026,14:36,16:51,"[[""Antwerpen Centraal"", [null, ""14:36""]], [""Antwerpen-Berchem"", [""14:40"", ""14:42""]], [""Sint-Niklaas"", [""14:58"", ""15:00""]], [""Lokeren"", [""15:09"", ""15:10""]], [""Gent-Dampoort"", [""15:22"", ""15:24""]], [""Gent St Pieters"", [""15:32"", ""15:36""]], [""Waregem"", [""15:51"", ""15:52""]], [""Kortrijk"", [""16:01"", ""16:14""]], [""Mouscron"", [""16:24"", ""16:30""]], [""Tourcoing"", [""16:36"", ""16:37""]], [""Roubaix"", [""16:40"", ""16:41""]], [""Lille Flandres"", [""16:51"", null]]]"
Antwerpen,Lille,22.01.2026,15:05,16:51,"[[""Antwerpen Centraal"", [null, ""15:05""]], [""Antwerpen-Berchem"", [""15:09"", ""15:11""]], [""Mortsel-Oude-God"", [""15:15"", ""15:16""]], [""Mechelen-Nekkerspoel"", [""15:25"", ""15:26""]], [""Mechelen"", [""15:30"", ""15:33""]], [""Vilvoorde"", [""15:42"", ""15:43""]], [""Bruxelles-Nord"", [""15:51"", ""15:56""]], [""Bruxelles-Central"", [""16:00"", ""16:01""]], [""Bruxelles Midi"", [null, ""16:05""]], [""Bruxelles Midi"", [null, ""16:17""]], [""Lille Europe"", [""16:51"", null]]]"
